id;image;barcode;name;description;stock;is_stock;inventary_min;price_in;price_out;unit
;;;POLO PIQUE MANGA CORTA  DE MUJER CELESTE  T/M;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER CELESTE  T/S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER CELESTE  T/XL;;3;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER CELESTE  T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER CELESTE  T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER JADE /L;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER JADE /M;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER JADE /S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER JADE /XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER JADE /XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER MARRON /L;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER MARRON /M;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER MARRON /S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER MARRON /XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER MARRON /XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER MARRON /XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER MELON T/L;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER MELON T/M;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER MELON T/S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER MELON T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER MELON T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER MELON T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER NARANAJA T/L;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER NARANAJA T/M;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER NARANAJA T/S;;1;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER NARANAJA T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER NARANAJA T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER NARANAJA T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER NEGRO T/L;;3;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER NEGRO T/M;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER NEGRO T/S;;1;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER NEGRO T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER NEGRO T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER NEGRO T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER PLOMO T/L;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER PLOMO T/M;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER PLOMO T/S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER PLOMO T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER PLOMO T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER PLOMO T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER ROJO  T/L;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER ROJO  T/M;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER ROJO  T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER ROJO  T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER ROJO  T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER ROJO T/ S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER ROSADO  T/L;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER ROSADO  T/M;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER ROSADO  T/S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER ROSADO  T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER ROSADO  T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER ROSADO  T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER TURQUESA /L;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER TURQUESA /L;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER TURQUESA /M;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER TURQUESA /M;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER TURQUESA /S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER TURQUESA /XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER TURQUESA /XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER TURQUESA /XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER VERDE T/L;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER VERDE T/M;;1;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER VERDE T/S;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER VERDE T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER VERDE T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA CORTA  DE MUJER VERDE T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE AMARILL0  T/L;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE AMARILL0  T/M;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE AMARILL0  T/S;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE AMARILL0  T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE AMARILL0  T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE AMARILL0  T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE AZUL MARINO T/L;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE AZUL MARINO T/M;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE AZUL MARINO T/S;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE AZUL MARINO T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE AZUL MARINO T/XXL;;2;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE AZUL MARINO T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE AZULINO T/L;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE AZULINO T/M;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE AZULINO T/S;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE AZULINO T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE AZULINO T/XXL;;1;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE AZULINO T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE BEIGE T/L;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE BEIGE T/M;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE BEIGE T/S;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE BEIGE T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE BEIGE T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE BEIGE T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE BLANCO  T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE CELESTE  T/L;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE CELESTE  T/M;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE CELESTE  T/S;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE CELESTE  T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE CELESTE  T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE CELESTE  T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE GRIS   T/M;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE MELON T/L;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE MELON T/M;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE MELON T/S;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE MELON T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE MELON T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE MELON T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE NARANJA T/L;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE NARANJA T/M;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE NARANJA T/S;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE NARANJA T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE NARANJA T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE NARANJA T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE NEGRO T/L;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE NEGRO T/M;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE NEGRO T/S;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE NEGRO T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE NEGRO T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE NEGRO T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE PLOMO T/L;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE PLOMO T/M;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE PLOMO T/S;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE PLOMO T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE PLOMO T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE PLOMO T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE ROJO  T/L;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE ROJO  T/M;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE ROJO  T/S;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE ROJO  T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE ROJO  T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE ROJO  T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE VERDE T/L;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE VERDE T/M;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE VERDE T/S;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE VERDE T/XL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE VERDE T/XXL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA  DE HOMBRE VERDE T/XXXL;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA CELESTE  TALLA L;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA CELESTE  TALLA M ;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA CON CINTA REFLECTIVA DE HOMBRE VERDE PERICO C/ NEGRO T/L;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA CON CINTA REFLECTIVA DE HOMBRE VERDE PERICO C/ NEGRO T/M;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA CON CINTA REFLECTIVA DE HOMBRE VERDE PERICO C/ NEGRO T/S;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA CON CINTA REFLECTIVA DE HOMBRE VERDE PERICO C/ NEGRO T/XL ;;0;;1;;;2
;;;POLO PIQUE MANGA LARGA DE MUJER AZULINO  T/L;;1;;1;;;2
;;;POLO PIQUE MANGA LARGA DE MUJER AZULINO T/M;;1;;1;;;2
;;;POLO PIQUE MANGA LARGA NEGRO CON VERDE Y CINTA REFLECTIVA  TALLA M;;0;;1;;;2
;;;POLO POLIESTER BLANCO M/C T/S;;44;;1;;;2
;;;POLO PUBLICITARIO  BLANCO ESTÁNDAR ;;0;;1;;;2
;;;POLO SUBLIMADO CELESTE ;;0;;1;;;2
;;;POLO WINS SUBLIMADO CELESTE T/M ;;3;;1;;;2
;;;PRECINTO  200 X 3.6;;700;;1;;;2
;;;PRECINTO  200 X 4.80;;100;;1;;;2
;;;PRECINTO DE 300 X 4.80;;62;;1;;;2
;;;PRECINTO DE 300 X 4.8MM;;200;;1;;;2
;;;PRECINTO DE 300 X 7.6MM;;100;;1;;;2
;;;PREFILTRO PARA PARTICULAS N95 - P2S (5N11) - 3M ;;2;;1;;;2
;;;PRESINTO BLANCO DE 3.6X200MM;;0;;1;;;2
;;;PULSIOSIMETRO ;;0;;1;;;2
;;;REGULADOR DE OXIGENO ;;1;;1;;;2
;;;REMOVEDOR DE OXIDO X GALON - WD 40;;1;;1;;;2
;;;REPELENTES DE INSECTOS X 120 ML - MOSQUITOP ;;0;;1;;;2
;;;REPUESTO PARA OREJERA LIBUS;;3;;1;;;2
;;;RESPIRADOR  PARA PARTICULAS FPP1 NR - WURTH ;;34;;1;;;2
;;;RESPIRADOR FULL FACE 3M ;;5;;1;;;2
;;;RESPIRADOR FULL FACE MSA ;;0;;1;;;2
;;;RESPIRADOR PARA PARTICULAS- N95 - J&Z;;8;;1;;;2
;;;RESPIRADOR PARA PARTICULAS- N95  NIOSH - JFY;;0;;1;;;2
;;;RESPIRADOR PARA PARTICULAS N95 - STEELPRO ;;0;;1;;;2
;;;RESPIRADOR SEMIFACIAL - MSA ;;7;;1;;;2
;;;RESPIRADOR SEMIFACIAL 9200 LIBUS ;;1;;1;;;2
;;;RESPIRADOR SEMIFACIAL DE CAUCHO  TARWEX ;;0;;1;;;2
;;;RESPIRADOR SEMIFACIAL DE CAUCHO 6200 - 3M  ;;4;;1;;;2
;;;RESPIRADOR SEMIFACIAL DE CAUCHO ASTARA;;27;;1;;;2
;;;RESPIRADOR SEMIFACIAL DE CAUHO -  NORTH HONEYWWLL;;0;;1;;;2
;;;RESPIRADOR SEMIFACIAL DE SILICONA  7501,7502,7503 - 3M ;;11;;1;;;2
;;;RESPIRADOR SEMIFACIAL DE SILICONA ASTARA ;;0;;1;;;2
;;;RESPIRADOR SEMIFACIAL DE SILICONA TARWEX ;;0;;1;;;2
;;;RESPIRADOR SEMIFACIAL DE UNA  VIA - NEGRITO - SAFETY ;;0;;1;;;2
;;;RESPIRADOR SEMIFACIAL DOBLE VIA - NEGRITO - SAFETY ;;2;;1;;;2
;;;RETENEDOR PARA FILTRO 5010 - 3M ;;94;;1;;;2
;;;RODILLERA PARA SOLDAR DE CUERO  ;;0;;1;;;2
;;;RODILLERA PARA SOLDAR DE NYLON  ;;0;;1;;;2
;;;ROLLO DE FILL GRANDE ROJO ;;0;;1;;;2
;;;ROLLO DE FILL GRANDE TRANSPARENTE ;;0;;1;;;2
;;;ROLLO DE FILL GRANDE VERDE ;;0;;1;;;2
;;;"ROLLO DE FILL MEDIANO  10"" TRANSPARENTE ";;0;;1;;;2
;;;ROSEADOR DE COLORES ;;0;;1;;;2
;;;"SALCHICHA DE 1 MTR X 1"" - 3M";;1;;1;;;2
;;;"SALCHICHA DE 1 MTR X 1"" IMPORTADO ";;0;;1;;;2
;;;"SALCHICHA DE 3 MTR X 1"" IMPORTADO ";;0;;1;;;2
;;;"SALCHICHA DE 3 MTR X 3"" - 3M";;0;;1;;;2
;;;SELLLADOR / SILICONA  MAX GREY X 85G- VISTONY;;0;;1;;;2
;;;SELLLADOR /SILICONA HT X 85G- WURTH ;;0;;1;;;2
;;;SELLLADOR D/ SILICONA ESPECIAL 250 X 70ML - WURTH ;;0;;1;;;2
;;;SEÑAITICA OBLIGATORIO USO DE  CALZADO DE SEGURIDAD ;;2;;1;;;2
;;;SEÑALITICA  DETECTOR DE HUMOS ;;4;;1;;;2
;;;SEÑALITICA  ENTRADA DERECHA ;;56;;1;;;2
;;;SEÑALITICA  ENTRADA IZQUIERDA;;34;;1;;;2
;;;SEÑALITICA  POZO A TIERRA ;;25;;1;;;2
;;;SEÑALITICA ALTO VOLTAJE ;;3;;1;;;2
;;;SEÑALITICA ATENCION RIESGO DE ACCIDENTES;;3;;1;;;2
;;;SEÑALITICA ATENCION RIEZGO ELECTRICO ;;30;;1;;;2
;;;SEÑALITICA BAÑO CABALLEROS ;;59;;1;;;2
;;;SEÑALITICA BAÑO DAMS ;;59;;1;;;2
;;;SEÑALITICA BOTIQUIN IMPLEMENTADO EN CASO DE EMERGENCI ;;26;;1;;;2
;;;SEÑALITICA CAIDA DE OBJETOS;;6;;1;;;2
;;;SEÑALITICA CUIDADO ALTA TEMPERATURA ;;0;;1;;;2
;;;SEÑALITICA CUIDADO ALTA TEMPERATURA ;;0;;1;;;2
;;;SEÑALITICA CUIDADO RIESGO DE SER APLASTADO;;7;;1;;;2
;;;SEÑALITICA DESINFECTAR EL CALZADO ANTES DE ENTRAR ;;8;;1;;;2
;;;SEÑALITICA DESINFECTE LOS OBJETOS ;;0;;1;;;2
;;;SEÑALITICA ENTRADA IZQUIERDA ;;0;;1;;;2
;;;SEÑALITICA ES OBLIGATORIO EL USO DE CASCO;;0;;1;;;2
;;;SEÑALITICA ES OBLIGATORIO LAVARSE LAS MANOS;;4;;1;;;2
;;;SEÑALITICA ESCALERAS ;;16;;1;;;2
;;;SEÑALITICA EVITE EL CONTACTO ;;9;;1;;;2
;;;SEÑALITICA EVITE TOCARSE LA CARA;;13;;1;;;2
;;;SEÑALITICA EXTINTOR ;;3;;1;;;2
;;;SEÑALITICA HOMBRES TRABAJANDO;;3;;1;;;2
;;;SEÑALITICA LUCES DE EMERGENCIA ;;35;;1;;;2
;;;SEÑALITICA MANGUERA CONTRA INCENDIO ;;17;;1;;;2
;;;SEÑALITICA MANGUERA CONTRA INCENDIO ;;0;;1;;;2
;;;SEÑALITICA NO PASAR SIN CONTROL DE TEMPERATURA;;3;;1;;;2
;;;SEÑALITICA NO TOCAR OJOS NARIZ Y BOCA ;;4;;1;;;2
;;;SEÑALITICA OBLIGATORIO DESCONECTAR DESPUES DE UTILIZAR;;3;;1;;;2
;;;SEÑALITICA PELIGRO INFAMABLE ;;7;;1;;;2
;;;SEÑALITICA PELIGRO RIESGO DE EXPLOSION;;6;;1;;;2
;;;SEÑALITICA PRECAUCION SUELO MOJADO ;;2;;1;;;2
;;;SEÑALITICA PROHIBIDO EL INGRESO CON ARMAS DE FUEGO;;6;;1;;;2
;;;SEÑALITICA PROHIBIDO EL INGRESO PERSONAS NO AUTORIZADAS ;;30;;1;;;2
;;;SEÑALITICA PROHIBIDO EL PASO DE PEATONES;;3;;1;;;2
;;;SEÑALITICA PROHIBIDO FUMAR ;;44;;1;;;2
;;;SEÑALITICA PROHIBIDO HACER FUEGOS;;6;;1;;;2
;;;SEÑALITICA PROHIBIDO PRENDER FOGATAS ;;6;;1;;;2
;;;SEÑALITICA PROHIBIDO SENTARSE ;;13;;1;;;2
;;;SEÑALITICA PROHIBIDO TIRAR OBJETOS AL SUELO;;10;;1;;;2
;;;SEÑALITICA PROHIBIDO TOCAR RIESGO DE DESCARGA;;4;;1;;;2
;;;SEÑALITICA RIESGO DE DESCARGA ELECTRICA;;2;;1;;;2
;;;SEÑALITICA SALIDA DE EMERGENCIA ;;21;;1;;;2
;;;SEÑALITICA SALIDA DE EMERGENCIA ;;0;;1;;;2
;;;SEÑALITICA SALIDA DERECHA ;;9;;1;;;2
;;;SEÑALITICA SALIDA ESCALERAS ;;42;;1;;;2
;;;SEÑALITICA SS.HH;;44;;1;;;2
;;;SEÑALITICA SS.HH;;0;;1;;;2
;;;SEÑALITICA USO OBLIGATORIO DE CASCO;;0;;1;;;2
;;;SEÑALITICA USO OBLIGATORIO DE GUANTES DE SEGURIDAD ;;0;;1;;;2
;;;SEÑALITICA USO OBLIGATORIO DE TACHOS Y CESTOS DE BASURA;;6;;1;;;2
;;;SEÑALITICA USO OBLIGATORIO DEL EQUIPO ;;0;;1;;;2
;;;SEÑALITICA USO OBLIGATORIO DEL EQUIPO DE PROTECCION PERSONAL;;3;;1;;;2
;;;SEÑALITICA USO OBLIGATORIO PROTECCION AUDITIVO  ;;1;;1;;;2
;;;SEÑALITICA ZONA DE DESINFECCION;;11;;1;;;2
;;;SEÑALITICA ZONA SEGURA ;;0;;1;;;2
;;;SEÑALITICA ZONA SEGURA EN CASO DE EMERGENCIA;;56;;1;;;2
;;;SHORT DEPORTIVO AZULINO ;;1;;1;;;2
;;;SHORT DEPORTIVO BLANCO ;;0;;1;;;2
;;;SHORT DEPORTIVO CELESTE / NEGRO ;;1;;1;;;2
;;;SHORT DEPORTIVO ROJO T/8;;1;;1;;;2
;;;SHORT FALDA DE NIÑA ;;1;;1;;;2
;;;SHORTH DEPORTIVO DORADO CON AZUL MARINO FCB ;;6;;1;;;2
;;;SILICONA ESPECIAL 250 MG WURTH ;;1;;1;;;2
;;;SILICONA GRIS VISTONY ;;20;;1;;;2
;;;SILICONA GRIS WURTH ;;0;;1;;;2
;;;SILVATO ;;0;;1;;;2
;;;SILVATO DE POLICIA ;;9;;1;;;2
;;;SOBREGUANTES ;;0;;1;;;2
;;;SOBRELENTES CLARO   CLUTE ;;91;;1;;;2
;;;SOBRELENTES CLARO SPRO ;;10;;1;;;2
;;;SOBRELENTES OSCURO  CLUTE ;;0;;1;;;2
;;;SOBRELENTES OSCURO  SPRO ;;112;;1;;;2
;;;SOLVENTE DIELECTRICO ;;0;;1;;;2
;;;SOMBRERO CON TAPA NUCA AZUL BEIGE ;;6;;1;;;2
;;;SOMBRERO CON TAPA NUCA AZUL MARINO ;;6;;1;;;2
;;;SORBEMBOOM ;;2;;1;;;2
;;;SUJETADOR PARA LENTES;;44;;1;;;2
;;;TACO DE PVC  05 TONELADAS ;;0;;1;;;2
;;;TACO DE PVC 08 TONELADAS ;;0;;1;;;2
;;;TACO DE PVC 12 TONELADAS ;;1;;1;;;2
;;;TAFILETE  LIBUS ;;0;;1;;;2
;;;TAFILETE 3M;;0;;1;;;2
;;;TAFILETE BELLPOWER;;0;;1;;;2
;;;TAFILETE MASTHER;;412;;1;;;2
;;;TAFILETE SEGUSA;;3;;1;;;2
;;;TAFILETE SEGUSA CON ROSCA ;;7;;1;;;2
;;;TAFILETE TRIDENTE ;;1;;1;;;2
;;;TAPON CON ESTUCHE 3M ;;0;;1;;;2
;;;TAPON CON ESTUCHE SPRO/SEGPRO ;;106;;1;;;2
;;;TAPON CON ESTUCHE X 100 UND  SPRO/SEGPRO ;;0;;1;;;2
;;;TAPON DE ESPUMA 3M -1100;;0;;1;;;2
;;;TAPON DE ESPUMA MOLDEX ;;11;;1;;;2
;;;TAPON EN BOLSA 1270;;0;;1;;;2
;;;TAPON EN BOLSA TRIDENTE ;;0;;1;;;2
;;;TERMINALES DE OJO DE ALUMINIO ;;0;;1;;;2
;;;TRAJE ANTIFLUIDO TESLAN AZUL MARINO T/L;;3;;1;;;2
;;;TRAJE ANTIFLUIDO TESLAN AZUL MARINO T/M;;28;;1;;;2
;;;TRAJE TIVET DESCARTABLES  BLANCO  DUPOM T/L;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES  BLANCO  DUPOM T/M;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES  BLANCO  DUPOM T/S;;1;;1;;;2
;;;TRAJE TIVET DESCARTABLES  BLANCO  DUPOM T/XL;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES  BLANCO  DUPOM T/XXL;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES  BLANCO  DUPOM T/XXXL;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES AMARILLO PARA QUIMICO DUPON T/L;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES AMARILLO PARA QUIMICO DUPON T/M;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES AMARILLO PARA QUIMICO DUPON T/S;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES AMARILLO PARA QUIMICO DUPON T/XL;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES AMARILLO PARA QUIMICO DUPON T/XXL;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES AMARILLO PARA QUIMICO DUPON T/XXXL;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES BLANCO GENISIS, CLUTE, SEGPRO T/L;;1;;1;;;2
;;;TRAJE TIVET DESCARTABLES BLANCO GENISIS, CLUTE, SEGPRO T/L;;8;;1;;;2
;;;TRAJE TIVET DESCARTABLES BLANCO GENISIS, CLUTE, SEGPRO T/M;;269;;1;;;2
;;;TRAJE TIVET DESCARTABLES BLANCO GENISIS, CLUTE, SEGPRO T/S;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES BLANCO GENISIS, CLUTE, SEGPRO T/XL;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES BLANCO GENISIS, CLUTE, SEGPRO T/XXL;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES BLANCO GENISIS, CLUTE, SEGPRO T/XXXL;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES BLANCO PROTEKTOR T/L;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES BLANCO PROTEKTOR T/M;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES BLANCO PROTEKTOR T/S;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES BLANCO PROTEKTOR T/XL;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES BLANCO PROTEKTOR T/XXL;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES BLANCO PROTEKTOR T/XXXL;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES BLANCO WURTH T/L;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES BLANCO WURTH T/M;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES BLANCO WURTH T/S;;0;;1;;;2
;;;TRAJE TIVET DESCARTABLES BLANCO WURTH T/XL;;12;;1;;;2
;;;TRAJE TIVET DESCARTABLES BLANCO WURTH T/XXL;;0;;1;;;2
